epsilon,m_pm,m_hds,alpha_pm,lambda_pm,alpha_hds,lambda_hds
9.4694649699027735,3,2,121005.41737192209,601.85080031451503,123210.93827053264,906.21615142230769
9.5058873688445615,3,2,119618.07685484926,600.90533189618691,122392.9275107398,905.33585600372328
9.5424498592433515,3,2,118245.27607139156,599.96493784891754,121582.25418265391,904.45994371204404
9.5791529799328554,3,2,116886.87652409991,599.02960162421766,120778.84120546044,903.5883937002551
9.6159972718192961,3,2,115542.74089726024,598.09930672295263,119982.61227962635,902.72118518769628
9.6529832778893887,3,2,114212.73304775833,597.17403669490818,119193.49188035115,901.85829746008267
9.6901115432183325,3,2,112896.71799601559,596.25377513835645,118411.40525105917,900.99970986952871
9.7273826149778433,3,2,111594.56191699511,595.33850569961896,117636.27839693187,900.14540183457245
9.7647970424442523,3,2,110306.13213127624,594.4282120726341,116868.03807847975,899.29535284020051
9.8023553770065419,3,2,109031.29709620155,593.52287799852149,116106.61180515599,898.4495424378764
9.840058172174512,3,2,107769.92639708855,592.62248726514781,115351.92782900772,897.60795024556796
9.8779059835869258,3,2,106521.89073851171,591.72702370669253,114603.91513836774,896.77055594777653
9.9158993690196997,3,2,105287.06193565097,590.83647120321314,113862.50345158509,895.93733929556788
9.9509999004900003,3,2,104162.01522696253,590.02108024905897,113185.83825951832,895.17407192629173
9.9510000000000005,3,3,104162.01205867172,590.02107794736173,162998.35505404859,673.28699547865244
9.9510000995100008,3,3,104162.00889038104,590.0210756456645,162998.35162600054,673.28699306544763
9.9540388883941251,3,3,104065.31290570748,589.95081368021158,162893.72381331,673.21332501045754
9.9923251037851184,3,3,102856.51765938566,589.07003510819993,161585.08293036994,672.28947445584515
9.9999998999999988,3,3,102616.30517892893,588.89446574592966,161324.87535945224,672.10523579734172
10,4,3,179085.51521042184,502.10568820012185,161324.87197361732,672.10523339884219
10.000000099999999,4,3,179085.51013933038,502.1056856798582,161324.86858778261,672.10523100034266
10.030758579429492,4,3,177534.2922790875,501.33316960597915,160289.05258461027,671.37002783832645
10.069339881734322,4,3,175612.54762681064,500.37170083703063,159005.50965916002,670.45496700974661
10.108069579285191,4,3,173709.84582559951,499.41486166642449,157734.33211820587,669.54427387236171
10.146948242854709,4,3,171826.01507752459,498.46263686818372,156475.39899875823,668.63793037866606
10.185976445410763,4,3,169960.88499720299,497.51501127291493,155228.59040248906,667.73591853122775
10.225154762125134,4,3,168114.28660082247,496.57196976747628,153993.78748762005,666.83822038252072
10.264483770381803,4,3,166286.05229526878,495.63349729465472,152770.87246088299,665.94481803476572
10.303964049785623,4,3,164476.01586732158,494.69957885283418,151559.72856952919,665.05569363976679
10.343596182170698,4,3,162684.01247295097,493.77019949567324,150360.24009340914,664.17082939875775
10.383380751609128,4,3,160909.87862668227,492.84534433177288,149172.29233710075,663.29020756224315
10.423318344419439,4,3,159153.45219105989,491.92499852435463,147995.77162210701,662.41381042985006
10.463409549175381,4,3,157414.57236617891,491.00914729092938,146830.56527910128,661.54162035017475
10.503654956714536,4,3,155693.07967930907,490.09777590297261,145676.56164023705,660.67361972063691
10.544055160146954,4,3,153988.81597459904,489.19086968559861,144533.65003151438,659.80979098733542
10.584610754864057,4,3,152301.62440285285,488.28841401723065,143401.72076519634,658.95011664490335
10.625322338547234,4,3,150631.34941140001,487.39039432927837,142280.66513229112,658.0945792363716
10.666190511176813,4,3,148977.83673403086,486.49679610580705,141170.37539507952,657.24316135302752
10.707215875040752,4,3,147340.93338102417,485.60760488321489,140070.74477970647,656.39584563428366
10.748399034743668,4,3,145720.48762924,484.72280624990316,138981.6674688184,655.5526147675414
10.789740597215586,4,3,144116.34901230349,483.842385845953,137903.03859426285,654.71345148806495
10.831241171721045,4,3,142528.36831085189,482.96632936279576,136834.75422983299,653.87833857884982
10.872901369867918,4,3,140956.39754287171,482.09462254288991,135776.71138407345,653.04725887050108
10.914721805616571,4,3,139400.28995409876,481.22725117939189,134728.80799313041,652.22019524110783
10.956703095288841,4,3,137859.90000850247,480.36420111583095,133690.94291365927,651.39713061612406
10.998845857577058,4,3,136335.0833788439,479.50545824578438,132663.01591578338,650.57804796825212
11.041150713553321,4,3,134825.69693729989,478.65100851254795,131644.92767609816,649.76293031732428
11.083618286678465,4,3,133331.59874617323,477.80083790881338,130636.5797707343,648.95176073019343
11.126249202811433,4,3,131852.64804866229,476.95493247633857,129637.87466846163,648.14452232061853
11.169044090218318,4,3,130388.70525971566,476.1132783056247,128648.71572385145,647.34119824916002
11.212003579581806,4,3,128939.63195694619,475.27586153558701,127669.00717047912,646.54177172307107
11.255128304010283,4,3,127505.29087162866,474.44266835323162,126698.65411418397,645.7462259961967
11.298418899047352,4,3,126085.54587975511,473.61368499332593,125737.56252636849,644.9545443688703
11.341876002681015,4,3,124680.261993173,472.78889773807623,124785.63923735374,644.16671018781756
11.385500255353264,4,3,123289.30535078033,471.96829291679779,123842.79192977349,643.3827068460572
11.429292299969324,4,3,121912.54320980198,471.15185690559201,122908.92913202365,642.60251778281008
11.473252781907297,4,3,120549.84393712301,470.33957612701784,121983.96021174993,641.82612648340523
11.517382349027601,4,3,119201.077000697,469.53143704976594,121067.79536938667,641.05351647919076
11.561681651682457,4,3,117866.11296102194,468.7274261883345,120160.3456317408,640.28467134744926
11.606151342725621,4,3,116544.82346267553,467.92753010269979,119261.52284561636,639.51957471130925
11.650792077521828,4,3,115237.08122592734,467.13173539799322,118371.23967149032,638.75821023966671
11.695604513956638,4,3,113942.76003840515,466.34002872417199,117489.40957722516,638.00056164710134
11.740589312445939,4,3,112661.73474683812,465.55239677569597,116615.94683183276,637.24661269380181
11.785747135945877,4,3,111393.88124885279,464.76882629119825,115750.76649927381,636.49634718548759
11.831078649962423,4,3,110139.07648484487,463.98930405316207,114893.78443230808,635.74974897333777
11.876584522561382,4,3,108897.19842990319,463.2138168875918,114044.91726637927,635.00680195391772
11.922265424378047,4,3,107668.12608580755,462.44235166368873,113204.0824135494,634.26749006911234
11.968122028627244,4,3,106451.73947307959,461.67489529352326,112371.19805646838,633.53179730605734
12.014155011113186,4,3,105247.91962310178,460.91143473170877,111546.18314238905,632.79970769707529
12.060365050239357,4,3,104056.54857029818,460.15195697507744,110728.95737722323,632.07120531961482
12.106752827018687,4,3,102877.50934436977,459.39644906235014,109919.44121963377,631.34627429618695
12.15331902508338,4,3,101710.68596260005,458.64489807381409,109117.55587517364,630.62489879431064
12.200064330695199,4,3,100555.96342221038,457.89729113099304,108323.22329045749,629.90706302645344
12.246989432755374,4,3,99413.227692785003,457.15361539632374,107536.36614737954,629.19275124998035
12.294095022814954,4,3,98282.365708745507,456.41385807282734,106756.90785736387,628.48194776709943
12.3413817950848,4,3,97163.265361893267,455.67800640378505,105984.77255566003,627.77463692481422
12.388850446446021,4,3,96055.815494000621,454.94604767240963,105219.88509567006,627.0708031148738
12.436501676460034,4,3,94959.905889469374,454.21796920152173,104462.17104332047,626.37043077372925
12.484336187379084,4,3,93875.427268036772,453.49375835322024,103711.5566714649,625.67350438248741
12.499999874999999,4,3,93523.669717734068,453.25805010425557,103467.9144823614,625.44661603020404
12.5,5,3,143268.41216833744,401.68455056009748,103467.91254223899,625.44661422217303
12.500000125,5,3,143268.40811146429,401.68454854388654,103467.91060211667,625.44661241414201
12.532354684156379,5,3,142223.20144474335,401.16419788904892,102967.96895433083,624.98000846687182
12.580557874456673,5,3,140683.86680893047,400.39455302145359,102231.33556199686,624.28992759718028
12.62894646866661,5,3,139159.78393826043,399.62861337817452,101501.58485491075,623.60324638824795
12.677521179905112,5,3,137650.81525067237,398.86636677268143,100778.64587844374,622.91994949941272
12.726282724034075,5,3,136156.82429525148,398.10780106374045,100062.44835747669,622.24002163447847
12.775231819668711,5,3,134677.67574345376,397.3529041551559,99352.922691027692,621.56344754168549
12.824369188188349,5,3,133213.2353803853,396.60166399550462,98649.999946908851,620.89021201367746
12.873695553746851,5,3,131763.37009616374,395.85406857787774,97953.611856424031,620.2202998874759
12.923211643283492,5,3,130327.9478773341,395.11010593961578,97263.69080909538,619.55369604445036
12.972918186533478,5,3,128906.83779836456,394.36976416204971,96580.169847429759,618.89038541029595
13.022815916038894,5,3,127499.9100131969,393.63303137023667,95902.98266171373,618.23035295500813
13.072905567159298,5,3,126107.03574687512,392.89989573270151,95232.063584847885,617.57358369286339
13.123187878082735,5,3,124728.08728722812,392.17034546117213,94567.347587209209,616.92006268239732
13.173663589836554,5,3,123362.93797662547,391.44436881031999,93908.770271550122,616.26977502638726
13.224333446298225,5,3,122011.46220379787,390.72195407749928,93256.267867930583,615.62270587183752
13.26799986732,5,3,120861.74845325184,390.10444015170583,92700.754968362759,615.06961579110123
13.268000000000001,5,4,120861.74498068374,390.10443828244826,122248.76629053644,504.96524660898933
13.268000132679999,5,4,120861.74150811574,390.10443641319068,122248.76371950045,504.96524479908572
13.275198194206508,5,4,120673.53539571364,390.00308960248299,122109.41486585658,504.86711492076506
13.326258583172235,5,4,119349.03400953097,389.28776376720538,121128.52087923372,504.17443134318921
13.377515365689572,5,4,118037.83552460058,388.57596499549663,120157.07907043274,503.48504987690654
13.428969297146896,5,4,116739.8184345434,387.86768175282555,119194.99715204476,502.79895691314033
13.480621135838142,5,4,115454.86223937836,387.16290254603507,118242.18364706807,502.11613888091154
13.532471642973764,5,4,114182.84743772344,386.46161592308403,117298.54788274302,501.43658224691455
13.584521582692165,5,4,112923.65551904694,385.7638104727834,116363.99998442543,500.76027351538903
13.636771722070744,5,4,111677.16895598994,385.06947482453813,115438.45086951366,500.08719922799884
13.689222831137425,5,4,110443.27119673826,384.37859764808258,114521.8122414134,499.41734596370787
13.741875682881773,5,4,109221.84665746537,383.69116765322343,113613.99658355568,498.75070033866297
13.794731053266586,5,4,108012.7807148241,383.00717358957547,112714.91715345193,498.08724900607342
13.847789721239254,5,4,106815.95969850365,382.32660424630154,111824.48797679831,497.4269786560962
13.901052468743138,5,4,105631.27088384559,381.64944845185346,110942.62384162404,496.76987601572267
13.954520080729312,5,4,104458.60248451029,380.97569507370741,110069.24029247822,496.11592784866377
14.008193345167882,5,4,103297.84364521135,380.30533301810698,109204.25362466712,495.46512095524258
14.062073053059844,5,4,102148.88443449627,379.63835122979862,108347.58087852639,494.81744217228277
14.116159998448506,5,4,101011.61583759368,378.97473869177361,107499.13983374319,494.17287837300472
14.170454978431415,5,4,99885.929749306844,378.31448442500476,106658.84900371275,493.53141646691796
14.224958793171883,5,4,98771.718966972767,377.65757748818748,105826.6276299438,492.8930433997208
14.279672245911003,5,4,97668.877183466349,377.00400697747705,105002.39567649788,492.25774615319659
14.33459614297926,5,4,96577.298980269101,376.35376202622939,104186.07382447654,491.62551174511702
14.389731293808612,5,4,95496.879820583155,375.70683180473844,103377.58346654229,490.99632722914248
14.445078510944338,5,4,94427.516042505405,375.06320551997607,102576.84670148398,490.3701796947272
14.500638610056919,5,4,93369.104852254386,374.42287241533177,101783.78632882163,489.74705626702672
14.55641240995427,5,4,92321.544317444947,373.78582177034968,100998.32584344641,489.12694410680353
14.612400732593562,5,4,91284.733360423852,373.15204290047035,100220.3894303057,488.50983041033965
14.668604403093585,5,4,90258.571751648546,372.52152515676698,99449.901959120078,487.89570240934574
14.725024249746662,5,4,89242.96010312649,371.89425792568647,98686.788979144985,487.28454737087708
14.781661104031095,5,4,88237.799861897191,371.27023062878703,97930.976713963741,486.67635259724665
14.838515800623176,5,4,87242.993303573778,370.64943272247865,97182.392056324417,486.07110542594461
14.895589177409743,5,4,86258.443525926341,370.03185369776008,96440.962563007241,485.46879322955471
14.95288207550027,5,4,85284.054442524051,369.41748307996005,95706.616449735375,484.86940341567782
14.99999985,5,4,84493.017777026209,368.91636994107495,95110.025821762611,484.38035282448561
15,6,4,119390.34347361454,334.7371254667479,95110.023932937402,484.38035127313236
15.000000149999998,6,4,119390.34009288692,334.73712378657211,95110.02204411228,484.38034972177923
15.01039533923951,6,4,119156.34254465839,334.62077635646409,94979.282586115602,484.27292342685161
15.068129816219702,6,4,117867.25639959592,333.9778799292863,94258.890490621256,483.67934074047776
15.126086357293266,6,4,116590.93692103612,333.33807620872813,93545.370325605167,483.08864286874558
15.184265816585258,6,4,115327.26898991822,332.70135502065949,92838.652892351733,482.50081735856094
15.242669051505864,6,4,114076.13843343721,332.06770622880777,92138.669626164046,481.91585179147683
15.301296922763244,6,4,112837.43201769177,331.43711973453634,91445.352591481991,481.33373378362256
15.36015029437598,6,4,111611.03744039984,330.8095854766301,90758.634477040163,480.75445098563938
15.419230033686054,6,4,110396.84332366096,330.18509343107343,90078.448591054053,480.17799108261289
15.478537011371374,6,4,109194.73920678585,329.5636336108355,89404.728856445829,479.60434179401182
15.538072101458869,6,4,108004.6155391714,328.94519606564921,88737.409806097494,479.03349087362437
15.597836181337106,6,4,106826.36367324223,328.32977088179575,88076.42657814319,478.46542610950024
15.657830131769481,6,4,105659.87585743748,327.7173481818844,87421.71491128832,477.90013532388997
15.718054836906942,6,4,104505.0452292619,327.10791812463663,86773.211140166881,477.33760637319097
15.778511184301237,6,4,103361.76580838319,326.50147090466658,86130.852190725753,476.77782714789015
15.839200064917915,6,4,102229.93248978849,325.89799675226357,85494.575575644136,476.22078557251189
15.900122373149337,6,4,101109.4410369956,325.29748593317584,84864.319389784709,475.66646960556704
15.961279006828102,6,4,100000.1880753103,324.69992874839033,84240.022305672537,475.11486723950088
16.022670867240009,6,4,98902.071085146395,324.10531553391752,83621.623569010029,474.56596650064745
16.084298859137604,6,4,97814.988395388253,323.51363666057131,83009.062994217151,474.01975544917997
16.14616389075325,6,4,96738.839176814465,322.92488253375365,82402.280960007425,473.47622217906854
16.208266873812775,6,4,95673.523435564624,322.33904359323481,81801.218404988656,472.93535481803394
16.270608723548651,6,4,94618.942006665355,321.75611031293806,81205.81682329865,472.39714152750827
16.333190358713733,6,4,93574.996547599294,321.17607320071966,80616.01826026557,471.86157050259197
16.396012701594543,6,4,92541.589531932172,320.59892279815364,80031.7653081022,471.32862997201761
16.459076678025134,6,4,91518.624242981852,320.02464968031222,79453.001101624541,470.79830819811002
16.522383217400453,6,4,90506.004767545615,319.45324445555025,78879.669314003913,470.27059347675316
16.58499983415,6,4,89518.257317945885,318.89301216442163,78320.00191267347,469.75315379511738
16.585000000000001,6,5,89518.254719758232,318.8930106870215,97799.013032429153,403.97219728719142
16.585000165850001,6,5,89518.25212157068,318.89300920962143,97799.010975600322,403.97219583926858
16.585933252690278,6,5,89503.63598966795,318.88469776528609,97787.440220661854,403.96405021080699
16.649727720452876,6,5,88511.423584463264,318.31900028378453,97001.762220420205,403.40956806464891
16.713767560848687,6,5,87529.27401198649,317.75614271794063,96223.655357706943,402.85772898826605
16.778053717654434,6,5,86557.09451114657,317.19611580705975,95453.045720144408,402.30852209079944
16.842587138276748,6,5,85594.793093675471,316.63891032264308,94689.860044311514,401.76193651164351
16.907368773766404,6,5,84642.278538136568,316.08451706816714,93934.02571080059,401.21796142034214
16.972399578832064,6,5,83699.4603839872,315.53292687886898,93185.47073931765,400.67658601649003
17.037680511854639,6,5,82766.248925680338,314.98413062152662,92444.123783813018,400.13779952963176
17.103212534901097,6,5,81842.555206820776,314.43811919424354,91709.914127655284,399.60159121916615
17.168996613738965,6,5,80928.29101435779,313.89488352622885,90982.771678834324,399.06795037424826
17.23503371785025,6,5,80023.368872832885,313.35441457758293,90262.626965207048,398.53686631369709
17.301324820445984,6,5,79127.702038663687,312.81670333907653,89549.411129772445,398.00832838590037
17.367870898480462,6,5,78241.204494478487,312.28174083193579,88843.055925985798,397.48232596872407
17.434672932665531,6,5,77363.790943494503,311.74951810762428,88143.493713107542,396.95884846942323
17.499999825,6,5,76517.653069833032,311.23364285763955,87468.435549928603,396.45128478830361
17.5,7,5,102334.58012024104,286.91753611435536,87468.433753415724,396.4512834343451
17.500000175,7,5,102334.57722247449,286.91753467420466,87468.431956902888,396.45128208038665
17.50173190748529,7,5,102305.9071354215,286.90328508771245,87450.657451583145,396.4378853245513
17.569048811210315,7,5,101199.27459998302,286.35182017477763,86764.480698462532,395.91942599987544
17.636624635912518,7,5,100103.6002576363,285.80300750509429,86084.897602847486,395.40345999028858
17.704460377479467,7,5,99018.785308876424,285.25683835294444,85411.842901378695,394.88997681972779
17.772557035629355,7,5,97944.731766249155,284.71330402508625,84745.251913750049,394.37896604108931
17.840915613925446,7,5,96881.34244805036,284.17239586056871,84085.060538261649,393.87041723614988
17.909537119791157,7,5,95828.520972065482,283.63410523054267,83431.205247399819,393.36432001548445
17.97842256452461,7,5,94786.171749367277,283.09842353807596,82783.623083455022,392.86066401839082
18.047572963313829,7,5,93754.199978153236,282.56534221796392,82142.251654166306,392.35943891281028
18.116989335251411,7,5,92732.511637640055,282.03485273654491,81507.029128402937,391.86063439525498
18.186672703349792,7,5,91721.013481997768,281.50694659151151,80877.894231872357,391.36424019073206
18.256624094556226,7,5,90719.613034337177,280.9816153117244,80254.786242862712,390.8702460526722
18.326844539767801,7,5,89728.218580743604,280.45885045702653,79637.644988016182,390.37864176285973
18.397335073846897,7,5,88746.739164353145,279.93864361805419,79026.410838129435,389.88941713136143
18.468096735636127,7,5,87775.084579482442,279.42098641605276,78421.024703989591,389.40256199646052
18.539130567973956,7,5,86813.165365796725,278.90587050268772,77821.428032234704,388.91806622458847
18.610437617709778,7,5,85860.892802530929,278.39328755986014,77227.562801249005,388.43591971026166
18.682018935719618,7,5,84918.178902749452,277.88322929951818,76639.371517082938,387.95611237601605
18.753875576921345,7,5,83984.93640765734,277.37568746347233,76056.79720940681,387.47863417234703
18.826008600290507,7,5,83061.078780949116,276.87065382320679,75479.783427488685,387.00347507764656
18.898419068875633,7,5,82146.520203209613,276.36812017969532,74908.274236205776,386.53062509814589
18.971108049814219,7,5,81241.175566350488,275.86807836321219,74342.214212079023,386.0600742678559
19.044076614348125,7,5,80344.960468098812,275.37052023314834,73781.548439341001,385.59181264851236
19.117325837839648,7,5,79457.791206520822,274.8754376778225,73226.22250602665,385.12583032951915
19.190856799787255,7,5,78579.584774593997,274.38282261429612,72676.18250009483,384.66211742789557
19.264670583841365,7,5,77710.258854821383,273.8926669881871,72131.37500557708,384.20066408822447
19.338768277820606,7,5,76849.731813883423,273.404962773482,71591.74709875026,383.74146048259973
19.413150973727511,7,5,75997.922697338901,272.91970197235139,71057.24634434066,383.2844968105789
19.487819767764954,7,5,75154.751224359672,272.43687661496199,70527.820791749618,382.82976329913276
19.562775760351965,7,5,74320.137782514183,271.95647875929114,70003.418971310239,382.37725020260052
19.638020056140281,7,5,73494.003422584748,271.47850049093972,69483.989890565412,381.9269478026427
19.713553764030298,7,5,72676.269853432226,271.0029339229468,68969.483030576157,381.47884640819854
19.789377997187731,7,5,71866.859436894127,270.52977119560165,68459.848342251033,381.03293635544151
19.865493873059716,7,5,71065.69518272944,270.0590044762593,67955.0362427051,380.58920800773984
19.901999800980001,7,5,70685.430021087566,269.83470441026776,67715.29961870164,380.37776279505869
19.902000000000001,7,6,70685.427954965169,269.83470319005517,81499.177527024294,336.64349773932622
19.902000199020002,7,6,70685.425888842889,269.83470196984251,81499.175813000271,336.64349653272382
19.941902513391529,7,6,70272.700743596943,269.59062595915259,81156.73418602343,336.40212302360618
19.999999799999998,7,6,69677.173297663947,269.23727978537141,80662.437679726121,336.05261789867086
20,8,6,89542.757605210922,251.05284410006092,80662.435986808661,336.05261669942109
20.000000199999999,8,6,89542.755069665189,251.0528428399291,80662.434293891303,336.05261550017133
20.018605044243031,8,6,89307.281203061226,250.93574282806082,80505.209615345535,335.94117259645407
20.095602596005111,8,6,88341.060324438338,250.45371395043605,79859.963024660494,335.48242012210005
20.172896303416653,8,6,87384.409093943483,249.97400413079302,79220.933095068089,335.0258565376227
20.250487305580918,8,6,86437.241216263516,249.49660574029284,78588.059046373819,334.57147280526897
20.328376745982666,8,6,85499.471105432007,249.02151117847762,77961.280632985334,334.11925991236717
20.406565772504671,8,6,84571.013879325343,248.5487128731088,77340.538139844983,333.66920887124644
20.485055537444985,8,6,83651.785354194362,248.07820328000119,76725.77237838741,333.22131071915243
20.563847197533562,8,6,82741.702039246535,247.60997488286179,76116.924682533136,332.77555651816874
20.64294191394967,8,6,81840.681131262652,247.14402019312359,75513.936904706221,332.33193735513584
20.72234085233864,8,6,80948.640509263889,246.68033174978459,74916.751411887526,331.89044434157438
20.802045182829399,8,6,80065.498729212632,246.21890211924173,74325.311081691689,331.45106861360682
20.882056080051363,8,6,79191.175018762689,245.75972389513001,73739.559298478736,331.01380133188354
20.962374723152063,8,6,78325.589272043129,245.30278969815674,73159.439949489548,330.57863368150663
21.043002295814379,8,6,77468.662044488432,244.84809217593929,72584.89742101336,330.14555687195769
21.123939986273861,8,6,76620.314547708564,244.3956240028422,72015.876594583417,329.71456213702652
21.205188987336541,8,6,75780.468644394859,243.94537787981236,71452.322843197791,329.28564073473871
21.286750496396174,8,6,74949.046843272678,243.49734653421754,70894.182027572446,328.85878394728815
21.368625715452207,8,6,74125.972294086576,243.05152271968106,70341.400492417335,328.4339830809671
21.450815851127182,8,6,73311.168782631517,242.60789921592078,69793.925062744165,328.01122946610087
21.533322114684836,8,6,72504.560725816365,242.16646882858362,69251.703040196924,327.59051445698049
21.616145722047619,8,6,71706.073166772869,241.7272243890844,68714.682199413699,327.17182943179967
21.699287893814958,8,6,70915.631769996166,241.29015875444088,68182.810784410467,326.75516579259016
21.78274985528089,8,6,70133.162816530137,240.85526480711226,67656.037504995737,326.34051496516128
21.866532836452436,8,6,69358.593199184135,240.42253545483459,67134.311533207103,325.92786839903744
21.950638072067598,8,6,68591.850417791429,239.99196363045803,66617.582499776297,325.51721756739931
22.035066801613404,8,6,67832.862574504979,239.56354229178476,66105.800490620095,325.1085539670263
22.119820269344512,8,6,67081.558369125545,239.13726442140407,65598.916043353354,324.70186911823731
22.204899724301171,8,6,66337.867094472924,238.71312302653104,65096.880143831746,324.29715456483717
22.29030642032799,8,6,65601.718631786847,238.29111113884167,64599.644222714691,323.89440187405955
22.376041616092063,8,6,64873.043446170166,237.87122181431164,64107.160152057346,323.4936026365155
22.462106575101878,8,6,64151.772582061676,237.45344813305144,63619.380241922721,323.09474846613915
22.499999774999999,8,6,63837.404562518575,237.27068212682784,63406.683881175079,322.92023521632376
22.5,9,6,79593.562315743038,223.15808364449859,63406.682621958265,322.92023418208828
22.500000224999997,9,6,79593.560061924611,223.15808252438143,63406.681362741518,322.9202331478528
22.548502565725567,9,6,79109.587474536122,222.91720868577815,63136.257237022168,322.69783100013842
22.63523086120998,9,6,78253.443957719137,222.48939630857342,62657.744313375631,322.30284189894303
22.722292739699053,9,6,77405.78227822906,222.06364315221302,62183.795074999864,321.90977284615775
22.809689484253052,9,6,76566.525930614167,221.6399424435624,61714.363550615759,321.51861554851274
22.897422382867074,9,6,75735.599038392364,221.21828743467012,61249.404190383349,321.12936173581909
22.985492728490385,9,6,74912.926349164103,220.79867140262039,60788.87186265576,320.74200316092168
23.073901819045314,9,6,74098.433229768809,220.3810876493886,60332.72185075879,320.35653159965597
23.162650957446246,9,6,73292.045661478871,219.96552950169638,59880.909849792857,319.97293885080541
23.218999767810001,9,6,72785.809650487019,219.70355170957609,59597.163778892704,319.73111654580111
23.219000000000001,9,7,72785.807573627288,219.70355063304709,69856.437880306534,288.55156949085102
23.219000232189998,9,7,72785.805496767716,219.70354955651814,69856.43641114312,288.55156845662043
23.251741451619157,9,7,72493.690235227012,219.55199031086443,69649.782434992565,288.40596149649002
23.341174614520508,9,7,71703.294146877553,219.14046345266934,69090.495703044537,288.0105690160355
23.430951764156973,9,7,70920.785192527968,218.73094232719609,68536.598268334783,287.61706169867523
23.521074223604483,9,7,70146.091763853969,218.3234203586947,67988.037500066523,287.22543177284837
23.611543321028108,9,7,69379.142843484558,217.91789099543325,67444.761229734519,286.83567148857645
23.702360389701248,9,7,68619.86800041949,217.51434770955439,66906.717747608214,286.44777311739239
23.793526768025661,9,7,67868.197385476815,217.11278399692802,66373.855799236699,286.06172895226729
23.885043799550811,9,7,67124.061726781918,216.71319337700854,65846.124581984448,285.67753130754198
23.976912832993996,9,7,66387.392325286419,216.31556939268762,65323.473741588721,285.29517251885608
24.069135222260091,9,7,65658.121050325761,215.9199056101499,64805.853368745637,284.91464494308059
24.161712326461338,9,7,64936.180335212062,215.52619561872874,64293.213995721628,284.53594095825116
24.254645509937738,9,7,64221.503172857047,215.13443303075914,63785.506592987382,284.15905296350076
24.347936142276748,9,7,63514.023111435672,214.7446114814349,63282.682565881041,283.78397337899617
24.441585598333877,9,7,62813.67425007718,214.35672462866157,62784.693751291663,283.41069464587258
24.535595258252524,9,7,62120.391234596376,213.97076615291323,62291.49241437186,283.03920922617209
24.629966507484752,9,7,61434.109253251772,213.58672975708564,61803.031245270118,282.66950960278064
24.724700736811275,9,7,60754.764032543681,213.20460916635312,61319.263355891831,282.30158827936845
24.819799342362369,9,7,60082.29183303874,212.8243981280217,60840.14227667985,281.93543778032921
24.915263725638045,9,7,59416.62944523328,212.44609041138577,60365.621953422829,281.57105065072273
24.999999749999997,9,7,58833.532307981055,212.11309061133204,59949.746494071806,281.25024481673182
25,10,7,71634.20608416872,200.84227528004874,59949.74527439502,281.25024387386838
25.000000249999999,10,7,71634.204055732145,200.84227427194327,59949.744054718292,281.250242931005
25.011095293529106,10,7,71544.253352888045,200.79755674123712,59895.65674408304,281.20841945621578
25.107295458337479,10,7,70770.302285271086,200.41169828059034,59430.201415651391,280.84753678302746
25.203865637797367,10,7,70004.015718630122,200.02769584076168,58969.211141021791,280.48839523787211
25.300807255096021,10,7,69245.324544539864,199.64554331579504,58512.641495890632,280.13098744790557
25.398121738894528,10,7,68494.160222615639,199.26523462245697,58060.448455679099,279.77530606067245
25.495810523349245,10,7,67750.454776099868,198.88676370010444,57612.588392475191,279.42134374405254
25.593875048132524,10,7,67014.140787489421,198.51012451055558,57169.018072001651,279.06909318621086
25.692316758454322,10,7,66285.151394190572,198.13531103795697,56729.694650602098,278.7185470955464
25.791137105083109,10,7,65563.420284214517,197.76231728865429,56294.575672252482,278.36969820064377
25.89033754436765,10,7,64848.881691900366,197.39113729106003,55863.619065590581,278.02253925022421
25.989919538258054,10,7,64141.470393677948,197.02176509552424,55436.783140970409,277.67706301309966
26.089884554327735,10,7,63441.121703857396,196.65419477420224,55014.026587534136,277.33326227812518
26.190234065794634,10,7,62747.77147045805,196.28842042092506,54595.308470308548,276.99112985415559
26.290969551543277,10,7,62061.356071064496,195.92443615106797,54180.588227319,276.65065856999991
26.392092496146429,10,7,61381.812408718608,195.56223610141967,53769.825666725999,276.31184127437899
26.493604389886798,10,7,60709.077907843901,195.20181443005288,53362.980963982263,275.97467083588418
26.535999734640001,10,7,60430.874226625921,195.05222007585292,53194.674288380738,275.83472164173043
26.536000000000001,10,8,60430.87249034187,195.05221914122413,61124.383145268221,252.48262330449467
26.536000265359998,10,8,60430.870754057869,195.05221820659534,61124.381859750225,252.48262239954286
26.595506728779394,10,8,60043.090510198082,194.84316531619186,60837.241713601448,252.28019808122855
26.697801014593125,10,8,59383.78867086293,194.48628296008346,60348.890354437754,251.93458724384672
26.800488754873367,10,8,58731.11135425976,194.13116158286508,59865.244628869397,251.59062445081724
26.903571462963754,10,8,58084.998030201772,193.77779542643557,59386.258572758801,251.24830290611723
27.007050658028909,10,8,57445.38866997193,193.42617875332306,58911.886625805091,250.90761583259439
27.110927865076398,10,8,56812.22374243669,193.07630584655598,58442.083628471832,250.56855647190534
27.215204614979644,10,8,56185.444210185327,192.72817100953105,57976.804818933866,250.23111808445182
27.319882444500045,10,8,55564.991525704347,192.38176856588424,57516.005830050999,249.89529394932069
27.424962896310067,10,8,54950.807627576964,192.03709285935867,57059.642686360421,249.56107736422226
27.499999724999999,10,8,54517.450990593527,191.79281967052427,56737.505665939774,249.32417524392412
